deviceName,node,productId,uptime_years,uptime_months,uptime_weeks,uptime_days,uptime_hours,match
vpn-nvl-triara-35,node0_RSP1_CPU0,A9K-RSP440-SE,2,5,2,0,15,#REF!
vpn-nvl-triara-35,node0_RSP0_CPU0,A9K-RSP440-SE,2,5,2,0,15,#REF!
sec-tam-anaya-14,node0_RP0_CPU0,CPAK-100G-LR4,2,4,3,6,20,#REF!
vpn-mex-nextengo-95,node0_RSP0_CPU0,SFP-10G-LR-S,2,4,3,3,18,#REF!
sec-mch-uruapan-17,node0_2_CPU0,14X10GBE-WL-XFP,2,4,2,6,17,#REF!
sec-mch-uruapan-21,node0_2_CPU0,14X10GBE-WL-XFP,2,4,2,6,13,#REF!
sec-bcn-bahiaensenad-4,node0_SM2_SP,4X100GE-LO,2,4,1,6,12,#REF!
sec-bcn-bahiaensenad-4,node0_SM1_SP,4X100GE-LO,2,4,1,6,12,#REF!
sec-bcn-bahiaensenad-4,node0_SM0_SP,4X100GE-LO,2,4,1,6,12,#REF!
sec-bcn-bahiaensenad-4,node0_SM3_SP,4X100GE-LO,2,4,1,6,12,#REF!
sec-bcn-bahiaensenad-4,node0_RP0_CPU0,4X100GE-LO,2,4,1,6,11,#REF!
sec-bcn-bahiaensenad-4,node0_7_CPU0,4X100GE-LO,2,4,1,6,11,#REF!
sec-bcn-bahiaensenad-4,node0_6_CPU0,4X100GE-LO,2,4,1,6,11,#REF!
sec-bcn-bahiaensenad-4,node0_1_CPU0,4X100GE-LO,2,4,1,6,11,#REF!
sec-bcn-bahiaensenad-4,node0_0_CPU0,4X100GE-LO,2,4,1,6,11,#REF!
sec-bcn-bahiaensenad-4,node0_RP1_CPU0,4X100GE-LO,2,4,1,6,10,#REF!
sec-qro-corregidora-36,node0_5_CPU0,4X100GE-LO,2,4,1,5,18,#REF!
sec-zac-plata-20,node0_RP1_CPU0,14X10GBE-WL-XFP,2,3,2,0,16,#REF!
sec-qro-corregidora-32,node0_7_CPU0,4X100GE-LO,2,2,3,4,15,#REF!
sec-ver-leandrovalle-27,node0_1_CPU0,1X100GBE,2,2,2,5,18,#REF!
sec-nay-cultura-18,node0_2_CPU0,14X10GBE-WL-XFP,2,2,2,3,16,#REF!
reg-nvl-anahuac-33,node0_3_CPU0,14X10GBE-WL-XFP,2,2,1,6,17,#REF!
vpn-mex-vallejo-78,node0_6_CPU0,SFP-10G-LR-S,2,2,1,2,17,#REF!
reg-ver-idelallave-27,node0_1_CPU0,4X100GE-LO,2,1,4,0,20,#REF!
sec-jal-ptovallarta-20,node0_2_CPU0,14X10GBE-WL-XFP,2,1,3,4,17,#REF!
sec-qro-corregidora-36,node0_7_CPU0,4X100GE-LO,2,1,2,6,17,#REF!
sec-slp-colonias-6,node0_RP1_CPU0,CRS-8-PRP-12G,2,1,2,3,23,#REF!
sec-slp-colonias-6,node0_RP0_CPU0,CRS-8-PRP-12G,2,1,2,3,23,#REF!
sec-slp-colonias-6,node0_4_CPU0,CRS-8-PRP-12G,2,1,2,3,21,#REF!
sec-slp-colonias-6,node0_3_CPU0,CRS-8-PRP-12G,2,1,2,3,21,#REF!
vpn-bcn-floresta-1,node0_2_CPU0,SFP-10G-LR-S,2,1,2,0,18,#REF!
sec-tam-madero-26,node0_5_CPU0,CPAK-100G-LR4,2,1,0,6,19,#REF!
vpn-qro-corregidora-34,node0_2_CPU0,SFP-10G-LR,2,0,3,6,18,#REF!
vpn-qro-corregidora-34,node0_1_CPU0,SFP-10G-LR,2,0,3,6,18,#REF!
vpn-qro-corregidora-34,node0_0_CPU0,SFP-10G-LR,2,0,3,6,18,#REF!
vpn-qro-corregidora-34,node0_RSP0_CPU0,SFP-10G-LR,2,0,3,6,18,#REF!
vpn-qro-corregidora-34,node0_RSP1_CPU0,SFP-10G-LR,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_SM3_SP,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_SM0_SP,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_SM1_SP,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_SM2_SP,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_7_CPU0,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_6_CPU0,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_4_CPU0,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_0_CPU0,4X100GE-LO,2,0,3,6,17,#REF!
bup-qoo-cascada-31,node0_RP1_CPU0,4X100GE-LO,2,0,3,6,16,#REF!
bup-qoo-cascada-31,node0_RP0_CPU0,4X100GE-LO,2,0,3,6,16,#REF!
bup-qoo-cascada-31,node0_5_CPU0,4X100GE-LO,2,0,3,6,16,#REF!
bup-qoo-cascada-31,node0_1_CPU0,4X100GE-LO,2,0,3,6,16,#REF!
sec-chi-centauro-15,node0_RP1_CPU0,CRS-8-PRP-12G,2,0,2,4,20,#REF!
sec-bcs-lapazbcs-21,node0_6_CPU0,CPAK-100G-LR4,2,0,1,2,17,#REF!
sec-bcs-snjosecabo-19,node0_6_CPU0,14X10GBE-WL-XFP,2,0,1,0,17,#REF!
sec-bcs-snjosecabo-19,node0_1_CPU0,14X10GBE-WL-XFP,2,0,1,0,17,#REF!
sec-zac-plata-20,node0_0_CPU0,14X10GBE-WL-XFP,1,9,3,6,19,#REF!
vpn-tab-paseo-31,node0_3_CPU0,SFP-10G-LR-S,1,9,3,6,18,#REF!
sec-chs-takana-13,node0_SM0_SP,4X100GE-LO,1,9,3,3,17,#REF!
sec-chs-takana-13,node0_SM1_SP,4X100GE-LO,1,9,3,3,17,#REF!
sec-chs-takana-13,node0_SM3_SP,4X100GE-LO,1,9,3,3,17,#REF!
sec-chs-takana-13,node0_SM2_SP,4X100GE-LO,1,9,3,3,17,#REF!
sec-chs-takana-13,node0_6_CPU0,4X100GE-LO,1,9,3,3,17,#REF!
sec-chs-takana-13,node0_2_CPU0,4X100GE-LO,1,9,3,3,17,#REF!
sec-chs-takana-13,node0_RP1_CPU0,4X100GE-LO,1,9,3,3,16,#REF!
sec-chs-takana-13,node0_RP0_CPU0,4X100GE-LO,1,9,3,3,16,#REF!
sec-chs-takana-13,node0_5_CPU0,4X100GE-LO,1,9,3,3,16,#REF!
sec-chs-takana-13,node0_1_CPU0,4X100GE-LO,1,9,3,3,16,#REF!
sec-ags-vinedo-11,node0_SM1_SP,4X100GE-LO,1,9,3,0,19,#REF!
sec-ags-vinedo-11,node0_SM0_SP,4X100GE-LO,1,9,3,0,19,#REF!
sec-ags-vinedo-11,node0_SM2_SP,4X100GE-LO,1,9,3,0,19,#REF!
sec-ags-vinedo-11,node0_SM3_SP,4X100GE-LO,1,9,3,0,19,#REF!
sec-ags-vinedo-11,node0_5_CPU0,4X100GE-LO,1,9,3,0,19,#REF!
sec-ags-vinedo-11,node0_0_CPU0,4X100GE-LO,1,9,3,0,19,#REF!
sec-ags-vinedo-11,node0_RP1_CPU0,4X100GE-LO,1,9,3,0,18,#REF!
sec-ags-vinedo-11,node0_7_CPU0,4X100GE-LO,1,9,3,0,18,#REF!
sec-ags-vinedo-11,node0_6_CPU0,4X100GE-LO,1,9,3,0,18,#REF!
vpn-gro-hidalgo-35,node0_3_CPU0,A9K-RSP440-SE,1,9,1,3,20,#REF!
vpn-gro-hidalgo-35,node0_1_CPU0,A9K-RSP440-SE,1,9,1,3,20,#REF!
vpn-gro-hidalgo-35,node0_0_CPU0,A9K-RSP440-SE,1,9,1,3,20,#REF!
vpn-gro-hidalgo-35,node0_2_CPU0,A9K-RSP440-SE,1,9,1,3,19,#REF!
vpn-gro-hidalgo-35,node0_RSP1_CPU0,A9K-RSP440-SE,1,9,1,3,19,#REF!
vpn-gro-hidalgo-35,node0_RSP0_CPU0,A9K-RSP440-SE,1,9,1,3,18,#REF!
sec-hgo-revolucionp-23,node0_6_CPU0,CRS1-SIP-800,1,9,0,6,21,#REF!
sec-hgo-revolucionp-27,node0_6_CPU0,14X10GBE-WL-XFP,1,9,0,6,20,#REF!
bb-dallas-bryan-18,node0_SM4_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM3_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM6_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM1_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM7_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM0_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM5_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_SM2_SP,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_0_CPU0,CPAK-100G-LR4,1,9,0,4,16,#REF!
bb-dallas-bryan-18,node0_RP1_CPU0,CPAK-100G-LR4,1,9,0,4,15,#REF!
bb-dallas-bryan-18,node0_14_CPU0,CPAK-100G-LR4,1,9,0,4,15,#REF!
bb-dallas-bryan-18,node0_13_CPU0,CPAK-100G-LR4,1,9,0,4,15,#REF!
bb-dallas-bryan-18,node0_4_CPU0,CPAK-100G-LR4,1,9,0,4,15,#REF!
bb-dallas-bryan-18,node0_3_CPU0,CPAK-100G-LR4,1,9,0,4,15,#REF!
bb-dallas-bryan-18,node0_1_CPU0,CPAK-100G-LR4,1,9,0,4,15,#REF!
bb-dallas-bryan-18,node0_FC0_SP,CPAK-100G-LR4,1,9,0,4,14,#REF!
bb-dallas-bryan-18,node0_FC1_SP,CPAK-100G-LR4,1,9,0,4,14,#REF!
bb-dallas-bryan-18,node0_AM0_SP,CPAK-100G-LR4,1,9,0,4,14,#REF!
bb-dallas-bryan-18,node0_AM1_SP,CPAK-100G-LR4,1,9,0,4,14,#REF!
bb-dallas-bryan-18,node0_2_CPU0,CPAK-100G-LR4,1,9,0,4,14,#REF!
bb-dallas-bryan-18,node0_6_CPU0,CPAK-100G-LR4,1,8,3,6,18,#REF!
sec-col-ctc-24,node0_RP1_CPU0,4X100GE-LO,1,8,3,6,15,#REF!
inet-mex-vallejo-103,node0_5_CPU0,A9K-RSP440-SE,1,8,3,1,19,#REF!
inet-mex-vallejo-103,node0_4_CPU0,A9K-RSP440-SE,1,8,3,1,19,#REF!
inet-mex-vallejo-103,node0_3_CPU0,A9K-RSP440-SE,1,8,3,1,19,#REF!
inet-mex-vallejo-103,node0_2_CPU0,A9K-RSP440-SE,1,8,3,1,19,#REF!
inet-mex-vallejo-103,node0_1_CPU0,A9K-RSP440-SE,1,8,3,1,19,#REF!
inet-mex-vallejo-103,node0_0_CPU0,A9K-RSP440-SE,1,8,3,1,19,#REF!
inet-mex-vallejo-103,node0_RSP1_CPU0,A9K-RSP440-SE,1,8,3,1,18,#REF!
inet-mex-vallejo-103,node0_RSP0_CPU0,A9K-RSP440-SE,1,8,3,1,18,#REF!
bb-la-onewilshire-16,node0_RP1_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM3_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM6_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM1_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM4_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM5_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM0_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM2_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_SM7_SP,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_15_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_14_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_13_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_12_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_4_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_3_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_1_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_0_CPU0,CPAK-100G-LR4,1,8,3,0,17,#REF!
bb-la-onewilshire-16,node0_FC0_SP,CPAK-100G-LR4,1,8,3,0,16,#REF!
bb-la-onewilshire-16,node0_AM1_SP,CPAK-100G-LR4,1,8,3,0,16,#REF!
bb-la-onewilshire-16,node0_AM0_SP,CPAK-100G-LR4,1,8,3,0,16,#REF!
bb-la-onewilshire-16,node0_FC1_SP,CPAK-100G-LR4,1,8,3,0,16,#REF!
bb-la-onewilshire-16,node0_2_CPU0,CPAK-100G-LR4,1,8,3,0,16,#REF!
sec-mor-borda-14,node0_SM3_SP,CRS-8-PRP-12G,1,8,2,6,17,#REF!
sec-mor-borda-14,node0_SM0_SP,CRS-8-PRP-12G,1,8,2,6,17,#REF!
sec-mor-borda-14,node0_SM1_SP,CRS-8-PRP-12G,1,8,2,6,17,#REF!
sec-mor-borda-14,node0_SM2_SP,CRS-8-PRP-12G,1,8,2,6,17,#REF!
sec-mor-borda-14,node0_RP1_CPU0,CRS-8-PRP-12G,1,8,2,6,16,#REF!
sec-mor-borda-14,node0_7_CPU0,CRS-8-PRP-12G,1,8,2,6,16,#REF!
bup-yuc-plaza-40,node0_SM2_SP,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_SM3_SP,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_SM0_SP,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_SM1_SP,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_7_CPU0,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_3_CPU0,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_2_CPU0,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_1_CPU0,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_0_CPU0,14X10GBE-WL-XFP,1,8,2,6,15,#REF!
bup-yuc-plaza-40,node0_RP1_CPU0,14X10GBE-WL-XFP,1,8,2,6,14,#REF!
bup-yuc-plaza-40,node0_RP0_CPU0,14X10GBE-WL-XFP,1,8,2,6,14,#REF!
vpn-sin-republica-28,node0_1_CPU0,A9K-RSP440-SE,1,8,2,6,14,#REF!
vpn-sin-republica-28,node0_0_CPU0,A9K-RSP440-SE,1,8,2,6,14,#REF!
vpn-sin-republica-28,node0_RSP0_CPU0,A9K-RSP440-SE,1,8,2,6,14,#REF!
vpn-sin-republica-28,node0_RSP1_CPU0,A9K-RSP440-SE,1,8,2,6,13,#REF!
vpn-zac-plata-24,node0_1_CPU0,A9K-RSP440-SE,1,8,2,3,19,#REF!
vpn-zac-plata-24,node0_0_CPU0,A9K-RSP440-SE,1,8,2,3,19,#REF!
vpn-zac-plata-24,node0_2_CPU0,A9K-RSP440-SE,1,8,2,3,18,#REF!
vpn-zac-plata-24,node0_RSP1_CPU0,A9K-RSP440-SE,1,8,2,3,18,#REF!
vpn-zac-plata-24,node0_RSP0_CPU0,A9K-RSP440-SE,1,8,2,3,18,#REF!
inet-mor-mirador-37,node0_2_CPU0,A9K-RSP440-SE,1,8,2,3,16,#REF!
inet-mor-mirador-37,node0_0_CPU0,A9K-RSP440-SE,1,8,2,3,16,#REF!
inet-mor-mirador-37,node0_RSP0_CPU0,A9K-RSP440-SE,1,8,2,3,16,#REF!
inet-mor-mirador-37,node0_RSP1_CPU0,A9K-RSP440-SE,1,8,2,3,15,#REF!
vpn-ags-vinedo-17,node0_3_CPU0,SFP-10G-LR-S,1,8,2,1,18,#REF!
vpn-ags-vinedo-17,node0_2_CPU0,SFP-10G-LR-S,1,8,2,1,18,#REF!
vpn-ags-vinedo-17,node0_1_CPU0,SFP-10G-LR-S,1,8,2,1,18,#REF!
vpn-ags-vinedo-17,node0_0_CPU0,SFP-10G-LR-S,1,8,2,1,18,#REF!
vpn-ags-vinedo-17,node0_RSP1_CPU0,SFP-10G-LR-S,1,8,2,1,17,#REF!
vpn-ags-vinedo-17,node0_RSP0_CPU0,SFP-10G-LR-S,1,8,2,1,17,#REF!
bb-la-onewilshire-16,node0_6_CPU0,CPAK-100G-LR4,1,8,1,5,17,#REF!
sec-ver-cordoba-19,node0_1_CPU0,14X10GBE-WL-XFP,1,8,1,0,16,#REF!
inet-oax-belisario-15,node0_2_CPU0,A9K-RSP440-SE,1,8,0,1,19,#REF!
inet-oax-belisario-15,node0_1_CPU0,A9K-RSP440-SE,1,8,0,1,19,#REF!
inet-oax-belisario-15,node0_0_CPU0,A9K-RSP440-SE,1,8,0,1,19,#REF!
inet-oax-belisario-15,node0_RSP1_CPU0,A9K-RSP440-SE,1,8,0,1,18,#REF!
inet-oax-belisario-15,node0_RSP0_CPU0,A9K-RSP440-SE,1,8,0,1,18,#REF!
inet-mor-mirador-37,node0_1_CPU0,A9K-RSP440-SE,1,8,0,1,12,#REF!
inet-jal-lasfuentes-37,node0_1_CPU0,A9K-RSP440-SE,1,7,3,2,19,#REF!
inet-jal-lasfuentes-37,node0_0_CPU0,A9K-RSP440-SE,1,7,3,2,19,#REF!
inet-jal-lasfuentes-37,node0_RSP1_CPU0,A9K-RSP440-SE,1,7,3,2,18,#REF!
inet-jal-lasfuentes-37,node0_RSP0_CPU0,A9K-RSP440-SE,1,7,3,2,18,#REF!
sec-bcn-bahiaensenad-4,node0_2_CPU0,4X100GE-LO,1,7,3,1,15,#REF!
inet-ags-vinedo-16,node0_1_CPU0,A9K-RSP440-SE,1,7,3,0,19,#REF!
inet-ags-vinedo-16,node0_0_CPU0,A9K-RSP440-SE,1,7,3,0,19,#REF!
inet-ags-vinedo-16,node0_RSP1_CPU0,A9K-RSP440-SE,1,7,3,0,19,#REF!
inet-ags-vinedo-16,node0_RSP0_CPU0,A9K-RSP440-SE,1,7,3,0,18,#REF!
sec-nay-cultura-14,node0_SM2_SP,14X10GBE-WL-XFP,1,7,2,4,18,#REF!
sec-nay-cultura-14,node0_SM0_SP,14X10GBE-WL-XFP,1,7,2,4,18,#REF!
sec-nay-cultura-14,node0_SM1_SP,14X10GBE-WL-XFP,1,7,2,4,18,#REF!
sec-nay-cultura-14,node0_SM3_SP,14X10GBE-WL-XFP,1,7,2,4,18,#REF!
sec-nay-cultura-14,node0_7_CPU0,14X10GBE-WL-XFP,1,7,2,4,18,#REF!
sec-nay-cultura-14,node0_RP1_CPU0,14X10GBE-WL-XFP,1,7,2,4,17,#REF!
sec-nay-cultura-14,node0_RP0_CPU0,14X10GBE-WL-XFP,1,7,2,4,17,#REF!
sec-nay-cultura-14,node0_2_CPU0,14X10GBE-WL-XFP,1,7,2,4,17,#REF!
sec-nay-cultura-14,node0_0_CPU0,14X10GBE-WL-XFP,1,7,2,4,17,#REF!
sec-nay-cultura-14,node0_1_CPU0,14X10GBE-WL-XFP,1,7,2,4,16,#REF!
reg-nvl-anahuac-33,node0_6_CPU0,14X10GBE-WL-XFP,1,7,2,3,19,#REF!
inet-chi-catedral-48,node0_2_CPU0,A9K-RSP440-SE,1,7,2,3,15,#REF!
inet-chi-catedral-48,node0_1_CPU0,A9K-RSP440-SE,1,7,2,3,15,#REF!
inet-chi-catedral-48,node0_0_CPU0,A9K-RSP440-SE,1,7,2,3,15,#REF!
inet-chi-catedral-48,node0_RSP1_CPU0,A9K-RSP440-SE,1,7,2,3,14,#REF!
inet-chi-catedral-48,node0_RSP0_CPU0,A9K-RSP440-SE,1,7,2,3,14,#REF!
inet-qro-triara-51,node0_2_CPU0,ASR-9910,1,7,2,1,23,#REF!
inet-qro-triara-51,node0_1_CPU0,ASR-9910,1,7,2,1,23,#REF!
inet-qro-triara-51,node0_0_CPU0,ASR-9910,1,7,2,1,23,#REF!
inet-edo-cuautitlan-49,node0_3_CPU0,SFP-10G-LR-S,1,7,1,6,16,#REF!
inet-edo-cuautitlan-49,node0_2_CPU0,SFP-10G-LR-S,1,7,1,6,16,#REF!
inet-edo-cuautitlan-49,node0_1_CPU0,SFP-10G-LR-S,1,7,1,6,16,#REF!
inet-edo-cuautitlan-49,node0_0_CPU0,SFP-10G-LR-S,1,7,1,6,16,#REF!
inet-edo-cuautitlan-49,node0_RSP1_CPU0,SFP-10G-LR-S,1,7,1,6,16,#REF!
inet-edo-cuautitlan-49,node0_RSP0_CPU0,SFP-10G-LR-S,1,7,1,6,16,#REF!
inet-edo-nevado-44,node0_3_CPU0,GLC-SX-MMD,1,7,1,6,15,#REF!
inet-edo-nevado-44,node0_2_CPU0,GLC-SX-MMD,1,7,1,6,15,#REF!
inet-edo-nevado-44,node0_1_CPU0,GLC-SX-MMD,1,7,1,6,15,#REF!
inet-edo-nevado-44,node0_0_CPU0,GLC-SX-MMD,1,7,1,6,15,#REF!
inet-edo-nevado-44,node0_4_CPU0,GLC-SX-MMD,1,7,1,6,14,#REF!
inet-edo-nevado-44,node0_RSP1_CPU0,GLC-SX-MMD,1,7,1,6,14,#REF!
inet-edo-nevado-44,node0_RSP0_CPU0,GLC-SX-MMD,1,7,1,6,14,#REF!
reg-ver-idelallave-27,node0_3_CPU0,4X100GE-LO,1,7,1,3,19,#REF!
vpn-qro-triara-53,node0_RSP0_CPU0,GLC-SX-MMD,1,7,1,0,10,#REF!
sec-bcs-lapazbcs-21,node0_4_CPU0,CPAK-100G-LR4,1,7,0,3,15,#REF!
sec-bcn-bahiaensenad-4,node0_4_CPU0,4X100GE-LO,1,6,1,3,16,#REF!
sec-yuc-yaxkin-29,node0_2_CPU0,4X100GE-LO,1,5,4,0,20,#REF!
sec-yuc-yaxkin-29,node0_0_CPU0,4X100GE-LO,1,5,4,0,19,#REF!
sec-oax-oaxaca-23,node0_4_CPU0,1X100GBE,1,5,2,3,18,#REF!
sec-oax-oaxaca-23,node0_7_CPU0,1X100GBE,1,5,2,3,16,#REF!
sec-bcs-lapazbcs-21,node0_3_CPU0,CPAK-100G-LR4,1,5,1,6,16,#REF!
sec-ags-vinedo-11,node0_1_CPU0,4X100GE-LO,1,5,0,0,20,#REF!
reg-mch-morelia-32,node0_3_CPU0,14X10GBE-WL-XFP,1,4,4,1,19,#REF!
inet-jal-ptovallarta-22,node0_1_CPU0,A9K-RSP440-SE,1,4,2,3,20,#REF!
inet-jal-ptovallarta-22,node0_0_CPU0,A9K-RSP440-SE,1,4,2,3,20,#REF!
inet-jal-ptovallarta-22,node0_RSP1_CPU0,A9K-RSP440-SE,1,4,2,3,19,#REF!
inet-jal-ptovallarta-22,node0_RSP0_CPU0,A9K-RSP440-SE,1,4,2,3,19,#REF!
inet-nay-cultura-20,node0_1_CPU0,A9K-RSP440-SE,1,4,2,3,15,#REF!
inet-nay-cultura-20,node0_0_CPU0,A9K-RSP440-SE,1,4,2,3,15,#REF!
inet-nay-cultura-20,node0_RSP1_CPU0,A9K-RSP440-SE,1,4,2,3,15,#REF!
inet-nay-cultura-20,node0_RSP0_CPU0,A9K-RSP440-SE,1,4,2,3,15,#REF!
inet-tlx-staana-9,node0_1_CPU0,A9K-RSP440-SE,1,4,2,2,18,#REF!
inet-tlx-staana-9,node0_0_CPU0,A9K-RSP440-SE,1,4,2,2,18,#REF!
inet-tlx-staana-9,node0_RSP0_CPU0,A9K-RSP440-SE,1,4,2,2,18,#REF!
inet-tab-paseo-33,node0_1_CPU0,GLC-SX-MMD,1,4,2,2,18,#REF!
inet-tab-paseo-33,node0_0_CPU0,GLC-SX-MMD,1,4,2,2,18,#REF!
inet-tam-madero-33,node0_1_CPU0,GLC-SX-MMD,1,4,2,2,18,#REF!
inet-tam-madero-33,node0_0_CPU0,GLC-SX-MMD,1,4,2,2,18,#REF!
inet-tam-madero-33,node0_RSP1_CPU0,GLC-SX-MMD,1,4,2,2,18,#REF!
inet-tam-madero-33,node0_RSP0_CPU0,GLC-SX-MMD,1,4,2,2,18,#REF!
inet-tlx-staana-9,node0_RSP1_CPU0,A9K-RSP440-SE,1,4,2,2,17,#REF!
inet-qoo-cascada-36,node0_3_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-qoo-cascada-36,node0_2_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-qoo-cascada-36,node0_1_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-qoo-cascada-36,node0_0_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-qoo-cascada-36,node0_RSP1_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-tab-paseo-33,node0_RSP1_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-tab-paseo-33,node0_RSP0_CPU0,GLC-SX-MMD,1,4,2,2,17,#REF!
inet-qoo-cascada-36,node0_RSP0_CPU0,GLC-SX-MMD,1,4,2,2,16,#REF!
vpn-bcn-principal-1,node0_3_CPU0,A9K-RSP880-LT-SE,1,4,2,2,16,#REF!
vpn-bcn-principal-1,node0_2_CPU0,A9K-RSP880-LT-SE,1,4,2,2,16,#REF!
vpn-bcn-principal-1,node0_1_CPU0,A9K-RSP880-LT-SE,1,4,2,2,16,#REF!
vpn-bcn-principal-1,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1,4,2,2,16,#REF!
vpn-bcn-principal-1,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1,4,2,2,16,#REF!
vpn-mex-ctsj-38,node0_7_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_6_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_5_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_4_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_3_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_2_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_1_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_0_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_RSP1_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
vpn-mex-ctsj-38,node0_RSP0_CPU0,SFP-10G-LR-S,1,4,2,1,20,#REF!
inet-zac-plata-23,node0_1_CPU0,A9K-RSP440-SE,1,4,2,1,20,#REF!
inet-zac-plata-23,node0_0_CPU0,A9K-RSP440-SE,1,4,2,1,20,#REF!
inet-zac-plata-23,node0_RSP1_CPU0,A9K-RSP440-SE,1,4,2,1,20,#REF!
inet-zac-plata-23,node0_RSP0_CPU0,A9K-RSP440-SE,1,4,2,1,20,#REF!
vpn-jal-ctg-68,node0_4_CPU0,A9K-RSP440-SE,1,4,2,1,20,#REF!
vpn-jal-ctg-68,node0_3_CPU0,A9K-RSP440-SE,1,4,2,1,20,#REF!
