deviceName,productId,uptime,Impact,match
vpn,GLC-SX-MMD,1y:7w,NA,NA
sec,CPAK-100G-LR4,1y:7w,NA,NA
sec,4X100GE-LO,1y:6w,NA,NA
sec,4X100GE-LO,1y:5w,NA,NA
sec,4X100GE-LO,1y:5w,NA,NA
sec,1X100GBE,1y:5w,NA,NA
sec,1X100GBE,1y:5w,NA,NA
sec,CPAK-100G-LR4,1y:5w,NA,NA
sec,4X100GE-LO,1y:5w,NO,Agosto: CRS-LSP400G
reg,14X10GBE-WL-XFP,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
vpn,A9K-RSP880-LT-SE,1y:4w,IMPACTO,Marzo: A9K-MOD80-SE
vpn,A9K-RSP880-LT-SE,1y:4w,IMPACTO,Marzo: A9K-MOD80-SE
vpn,A9K-RSP880-LT-SE,1y:4w,IMPACTO,Marzo: A9K-MOD80-SE
vpn,A9K-RSP880-LT-SE,1y:4w,IMPACTO,Marzo: A9K-MOD80-SE
vpn,A9K-RSP880-LT-SE,1y:4w,IMPACTO,Marzo: A9K-MOD80-SE
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
vpn,SFP-10G-LR-S,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,GLC-SX-MMD,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,A9K-RSP440-SE,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
inet,XFP10GLR-192SR-L,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP880-SE,1y:4w,NA,NA
vpn,A9K-RSP880-SE,1y:4w,NA,NA
vpn,A9K-RSP880-SE,1y:4w,NA,NA
vpn,A9K-RSP880-SE,1y:4w,NA,NA
vpn,A9K-RSP880-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
vpn,A9K-RSP440-SE,1y:4w,NA,NA
sec,4X100GE-LO,1y:3w,NA,NA
sec,4X100GE-LO,1y:3w,NA,NA
sec,4X100GE-LO,1y:3w,NA,NA
sec,4X100GE-LO,1y:3w,NA,NA
sec,CRS-8-PRP-12G,1y:3w,NA,NA
sec,CRS-8-PRP-12G,1y:3w,NA,NA
sec,14X10GBE-WL-XFP,1y:3w,NA,NA
sec,14X10GBE-WL-XFP,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
ipdsl,A9K-RSP440-SE,1y:3w,NA,NA
sec,14X10GBE-WL-XFP,1y:3w,NA,NA
inet,GLC-SX-MMD,1y:3w,NA,NA
sec,4X100GE-LO,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:3w,NA,NA
inet,ASR-9010-SYS,1y:3w,NA,NA
inet,ASR-9010-SYS,1y:3w,NA,NA
inet,ASR-9010-SYS,1y:3w,NA,NA
inet,ASR-9010-SYS,1y:3w,NA,NA
inet,ASR-9010-SYS,1y:3w,NA,NA
inet,A9K-RSP880-SE,1y:3w,NA,NA
inet,A9K-RSP880-SE,1y:3w,NA,NA
inet,A9K-RSP880-SE,1y:3w,NA,NA
inet,A9K-RSP880-SE,1y:3w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,XFP-10GLR-OC192SR,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,XFP-10GLR-OC192SR,1y:2w,NA,NA
vpn,XFP-10GLR-OC192SR,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
sec,CPAK-100G-LR4,1y:2w,NO,Febrero: CRS-FP140
vpn,A9K-RSP440-SE,1y:2w,NA,NA
bb,CPAK-100G-LR4,1y:2w,NA,NA
bb,CPAK-100G-LR4,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP880-SE,1y:2w,NA,NA
inet,A9K-RSP880-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP880-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
inet,A9K-RSP880-SE,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,GLC-SX-MMD,1y:2w,NA,NA
vpn,GLC-SX-MMD,1y:2w,NA,NA
vpn,GLC-SX-MMD,1y:2w,NA,NA
vpn,GLC-SX-MMD,1y:2w,NA,NA
vpn,GLC-SX-MMD,1y:2w,NA,NA
vpn,GLC-SX-MMD,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
inet,GLC-SX-MMD,1y:2w,NA,NA
vpn,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
inet,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,CFP-100G-LR4,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl,A9K-RSP880-LT-SE,1y:2w,NA,NA
sec,CRS-8-PRP-12G,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
bup,CPAK-100G-ER4L,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl,A9K-RSP440-SE,1y:2w,NA,NA
sec,14X10GBE-WL-XFP,1y:2w,NA,NA
